CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus
54980,0,2,Mobile Phone,1,9,Debit Card,Male,4,5,Mobile Phone,4,Married
54981,0,9,Computer,3,18,E wallet,Male,3,4,Laptop & Accessory,1,Married
54982,0,23,Mobile Phone,3,15,Cash on Delivery,Male,3,5,Grocery,4,Married
54983,0,8,Computer,1,9,Debit Card,Male,4,4,Laptop & Accessory,3,Single
54984,0,3,Computer,1,17,Debit Card,Female,4,4,Mobile Phone,4,Married
54985,0,16,Mobile Phone,1,36,Credit Card,Male,3,6,Laptop & Accessory,1,Single
54986,0,3,Mobile Phone,1,15,Credit Card,Male,4,5,Laptop & Accessory,1,Married
54987,0,12,Mobile Phone,2,7,UPI,Male,3,2,Mobile Phone,3,Married
54988,0,2,Computer,1,13,Debit Card,Male,3,5,Mobile Phone,3,Married
54989,1,1,Computer,1,15,Credit Card,Male,4,4,Mobile Phone,3,Single
54990,1,1,Mobile Phone,3,16,E wallet,Female,4,4,Laptop & Accessory,5,Single
54991,0,15,Mobile Phone,1,19,Debit Card,Male,3,4,Mobile Phone,1,Married
54992,1,1,Computer,1,22,Credit Card,Male,4,4,Mobile Phone,3,Married
54993,0,11,Mobile Phone,1,32,Credit Card,Female,3,5,Laptop & Accessory,1,Married
54994,0,1,Mobile Phone,1,13,Debit Card,Male,3,5,Mobile Phone,3,Married
54995,0,8,Mobile Phone,3,16,Debit Card,Female,4,4,Laptop & Accessory,3,Married
54996,0,9,Mobile Phone,2,15,COD,Male,4,4,Mobile Phone,3,Single
54997,1,1,Mobile Phone,3,30,Debit Card,Female,3,5,Fashion,5,Married
54998,0,14,Computer,1,16,Credit Card,Female,3,4,Fashion,3,Single
54999,1,6,Computer,3,19,Debit Card,Male,3,4,Grocery,5,Single
55000,0,16,Mobile Phone,3,11,E wallet,Male,3,4,Laptop & Accessory,5,Single
55001,0,9,Phone,1,7,Credit Card,Male,3,5,Mobile Phone,3,Married
55002,0,1,Mobile Phone,1,31,Credit Card,Male,3,4,Mobile Phone,4,Single
55003,1,1,Mobile Phone,1,19,Debit Card,Female,4,4,Mobile Phone,1,Married
55004,0,1,Mobile Phone,1,10,Credit Card,Male,3,2,Mobile Phone,1,Married
55005,0,4,Mobile Phone,3,17,E wallet,Male,4,5,Laptop & Accessory,3,Married
55006,0,14,Computer,1,33,Credit Card,Female,4,5,Laptop & Accessory,1,Married
55007,0,9,Mobile Phone,1,9,Debit Card,Male,3,5,Fashion,4,Married
55008,0,8,Computer,1,8,Credit Card,Male,4,5,Laptop & Accessory,5,Single
55009,0,9,Computer,1,11,UPI,Male,3,5,Mobile Phone,1,Married
55010,1,7,Mobile Phone,3,16,E wallet,Female,3,6,Laptop & Accessory,3,Single
55011,0,6,Computer,3,9,Debit Card,Female,4,4,Mobile Phone,5,Married
55012,0,30,Mobile Phone,1,11,Cash on Delivery,Female,4,4,Others,5,Married
55013,0,3,Mobile Phone,1,13,Credit Card,Female,3,4,Mobile Phone,1,Married
55014,0,1,Mobile Phone,1,16,Debit Card,Male,3,4,Mobile Phone,5,Single
55015,0,19,Mobile Phone,1,14,Credit Card,Female,3,4,Mobile Phone,3,Married
55016,0,11,Mobile Phone,1,8,Debit Card,Female,3,5,Laptop & Accessory,1,Married
55017,0,1,Mobile Phone,1,6,Debit Card,Male,3,5,Mobile Phone,3,Single
55018,1,8,Mobile Phone,1,17,Debit Card,Male,4,4,Mobile Phone,3,Single
55019,0,27,Mobile Phone,1,14,Credit Card,Female,3,4,Others,3,Married
55020,0,3,Phone,1,22,Debit Card,Female,4,6,Mobile Phone,1,Married
55021,1,1,Computer,1,10,Debit Card,Male,3,5,Mobile Phone,1,Married
55022,0,20,Mobile Phone,3,9,E wallet,Female,4,4,Grocery,5,Married
55023,0,18,Computer,1,24,Debit Card,Male,4,6,Mobile Phone,3,Single
55024,0,7,Mobile Phone,2,9,UPI,Male,4,4,Mobile Phone,3,Married
55025,1,5,Computer,1,12,Debit Card,Male,4,5,Mobile Phone,5,Married
55026,0,4,Mobile Phone,3,36,Debit Card,Male,4,4,Laptop & Accessory,5,Married
55027,0,14,Computer,3,9,Credit Card,Male,4,4,Laptop & Accessory,4,Married
55028,0,24,Computer,1,9,Credit Card,Female,2,4,Grocery,5,Married
55029,0,2,Mobile Phone,1,26,Credit Card,Male,4,5,Mobile Phone,5,Married
55030,0,20,Mobile Phone,1,22,Debit Card,Male,3,4,Others,4,Married
55031,0,9,Mobile Phone,3,24,Debit Card,Male,4,4,Laptop & Accessory,5,Married
55032,1,1,Phone,1,24,Debit Card,Female,4,4,Mobile Phone,4,Married
55033,0,7,Computer,3,32,Credit Card,Female,3,4,Laptop & Accessory,3,Married
55034,0,10,Mobile Phone,1,13,Debit Card,Male,3,6,Mobile Phone,3,Married
55035,0,4,Mobile Phone,1,14,Debit Card,Male,3,4,Laptop & Accessory,3,Married
55036,0,18,Mobile Phone,1,36,UPI,Male,3,4,Laptop & Accessory,1,Single
55037,0,1,Mobile Phone,3,28,E wallet,Male,3,2,Mobile Phone,1,Single
55038,0,20,Mobile Phone,1,9,Cash on Delivery,Male,3,4,Laptop & Accessory,1,Married
55039,0,16,Computer,2,9,Credit Card,Male,4,2,Laptop & Accessory,5,Married
55040,0,31,Mobile Phone,3,14,E wallet,Male,3,2,Laptop & Accessory,1,Married
55041,0,6,Computer,1,20,UPI,Female,4,5,Mobile Phone,4,Married
55042,0,6,Computer,1,9,Debit Card,Female,3,4,Laptop & Accessory,3,Single
55043,0,10,Mobile Phone,1,8,Cash on Delivery,Female,4,6,Fashion,5,Married
55044,0,7,Mobile Phone,1,16,Credit Card,Male,3,4,Mobile Phone,1,Married
55045,0,14,Mobile Phone,3,17,Cash on Delivery,Female,3,5,Laptop & Accessory,4,Married
55046,0,1,Mobile Phone,3,17,Debit Card,Male,3,4,Laptop & Accessory,1,Single
55047,0,4,Mobile Phone,1,8,Credit Card,Male,4,4,Mobile Phone,4,Married
55048,0,16,Computer,1,33,Credit Card,Female,3,4,Fashion,5,Married
55049,0,9,Computer,3,15,E wallet,Female,4,5,Fashion,1,Married
55050,0,1,Phone,1,21,Debit Card,Male,3,4,Mobile Phone,5,Married
55051,0,28,Computer,1,8,Debit Card,Female,3,4,Fashion,3,Married
55052,0,18,Phone,1,9,Debit Card,Female,4,2,Mobile Phone,1,Married
55053,1,1,Computer,1,17,Credit Card,Female,4,5,Mobile Phone,4,Single
55054,0,3,Mobile Phone,1,8,Debit Card,Female,4,4,Mobile Phone,1,Married
55055,0,28,Mobile Phone,1,10,Debit Card,Male,3,4,Grocery,1,Married
55056,0,5,Mobile Phone,1,18,Credit Card,Male,4,4,Laptop & Accessory,5,Married
55057,0,5,Mobile Phone,1,31,Credit Card,Female,4,5,Laptop & Accessory,5,Single
55058,0,31,Mobile Phone,3,10,Debit Card,Female,3,5,Laptop & Accessory,1,Single
55059,0,17,Mobile Phone,1,10,Debit Card,Male,4,6,Others,1,Married
55060,0,23,Mobile Phone,1,11,Credit Card,Male,3,5,Others,3,Married
55061,0,10,Computer,1,10,COD,Male,3,4,Mobile Phone,4,Married
55062,0,22,Mobile Phone,1,9,COD,Male,4,2,Mobile Phone,4,Single
55063,0,1,Mobile Phone,1,11,Debit Card,Male,4,4,Mobile Phone,3,Married
55064,0,3,Mobile Phone,1,14,Debit Card,Male,3,4,Laptop & Accessory,1,Married
55065,0,22,Mobile Phone,1,8,Debit Card,Male,4,5,Others,1,Single
55066,0,3,Mobile Phone,1,8,Debit Card,Female,3,5,Grocery,1,Married
55067,0,8,Mobile Phone,1,27,COD,Female,3,2,Mobile Phone,3,Married
55068,0,18,Mobile Phone,3,12,E wallet,Male,3,4,Others,4,Married
55069,0,7,Mobile Phone,3,17,E wallet,Male,3,2,Fashion,3,Married
55070,0,1,Mobile Phone,1,32,Debit Card,Female,3,2,Mobile Phone,1,Single
55071,0,1,Phone,1,8,Debit Card,Male,3,4,Mobile Phone,3,Married
55072,1,1,Computer,3,31,Debit Card,Male,4,6,Mobile Phone,1,Single
55073,0,1,Mobile Phone,1,11,Debit Card,Male,3,4,Mobile Phone,1,Single
55074,1,9,Mobile Phone,3,9,E wallet,Female,4,6,Others,4,Single
55075,0,29,Computer,1,15,Credit Card,Male,3,5,Grocery,4,Married
55076,1,1,Computer,1,17,Debit Card,Female,3,5,Mobile Phone,3,Single
55077,0,20,Mobile Phone,3,11,E wallet,Female,3,5,Others,4,Married
55078,0,8,Mobile Phone,3,9,E wallet,Female,3,4,Laptop & Accessory,5,Single
55079,0,25,Computer,3,16,Debit Card,Male,3,4,Others,4,Married
55080,0,31,Mobile Phone,1,25,Credit Card,Male,4,4,Fashion,1,Single
55081,0,8,Computer,1,26,Credit Card,Female,3,4,Laptop & Accessory,4,Married
55082,0,2,Computer,1,8,Credit Card,Male,3,4,Mobile Phone,3,Single
55083,0,18,Mobile Phone,1,11,Debit Card,Male,4,2,Others,5,Married
55084,0,8,Computer,2,18,Debit Card,Male,3,5,Laptop & Accessory,4,Married
55085,0,9,Mobile Phone,1,13,Debit Card,Male,4,4,Mobile Phone,3,Married
55086,0,16,Phone,1,14,Credit Card,Female,4,2,Laptop & Accessory,4,Married
55087,0,17,Mobile Phone,3,11,E wallet,Female,3,5,Fashion,1,Single
55088,0,10,Mobile Phone,1,9,Debit Card,Female,3,4,Laptop & Accessory,4,Single
55089,1,8,Mobile Phone,1,22,Credit Card,Female,4,4,Fashion,1,Married
55090,0,2,Computer,1,9,Debit Card,Male,3,5,Mobile Phone,1,Married
55091,0,25,Computer,1,13,Credit Card,Female,3,5,Mobile Phone,3,Single
55092,0,4,Computer,1,16,Credit Card,Female,4,4,Laptop & Accessory,3,Single
55093,1,1,Mobile Phone,1,14,COD,Female,3,4,Mobile Phone,3,Married
55094,0,2,Phone,1,8,COD,Male,3,4,Mobile Phone,5,Single
55095,0,1,Phone,1,8,Credit Card,Female,3,4,Mobile Phone,4,Single
55096,0,6,Mobile Phone,3,15,Credit Card,Male,3,2,Laptop & Accessory,1,Married
55097,0,19,Computer,1,32,Credit Card,Female,3,4,Others,4,Single
55098,0,13,Mobile Phone,1,20,Credit Card,Female,4,5,Grocery,4,Married
55099,0,31,Phone,1,30,Debit Card,Male,3,4,Mobile Phone,3,Married
55100,1,1,Mobile Phone,1,14,Debit Card,Male,4,4,Laptop & Accessory,3,Married
55101,1,3,Mobile Phone,1,30,Credit Card,Male,4,4,Mobile Phone,5,Single
55102,0,4,Mobile Phone,1,13,COD,Female,3,5,Laptop & Accessory,1,Married
55103,0,10,Mobile Phone,1,17,Cash on Delivery,Female,4,4,Fashion,3,Married
55104,0,20,Mobile Phone,2,8,Debit Card,Female,3,4,Mobile Phone,5,Single
55105,0,2,Computer,1,8,Debit Card,Female,3,6,Laptop & Accessory,1,Married
55106,0,24,Mobile Phone,1,35,Debit Card,Female,3,4,Grocery,5,Married
55107,1,4,Mobile Phone,3,32,E wallet,Male,3,5,Fashion,4,Single
55108,1,16,Mobile Phone,3,12,Debit Card,Male,4,4,Fashion,4,Single
55109,0,4,Mobile Phone,1,24,Credit Card,Female,4,4,Fashion,5,Married
55110,0,13,Mobile Phone,1,25,Debit Card,Male,3,4,Laptop & Accessory,3,Single
55111,0,5,Computer,3,9,Debit Card,Female,3,4,Fashion,3,Married
55112,0,15,Computer,3,17,Credit Card,Male,3,6,Laptop & Accessory,4,Single
55113,1,1,Computer,3,8,Debit Card,Female,3,4,Mobile Phone,4,Single
55114,1,8,Phone,1,10,Debit Card,Male,3,4,Mobile Phone,5,Married
55115,0,16,Computer,1,9,Debit Card,Male,3,4,Grocery,3,Married
55116,0,29,Mobile Phone,1,9,Credit Card,Female,3,6,Others,3,Married
55117,0,30,Mobile Phone,2,15,Debit Card,Male,4,4,Others,4,Single
55118,0,14,Computer,1,23,Debit Card,Male,4,4,Mobile Phone,3,Married
55119,0,8,Mobile Phone,1,16,Debit Card,Male,3,4,Fashion,1,Married
55120,0,14,Mobile Phone,1,9,Debit Card,Male,4,4,Laptop & Accessory,1,Single
55121,0,15,Computer,3,8,E wallet,Female,4,4,Laptop & Accessory,5,Married
55122,0,9,Computer,1,11,Debit Card,Male,3,4,Laptop & Accessory,3,Single
55123,0,25,Mobile Phone,2,12,Debit Card,Male,3,4,Grocery,4,Married
55124,0,12,Mobile Phone,3,9,Debit Card,Female,3,4,Laptop & Accessory,5,Married
55125,0,8,Mobile Phone,3,22,Credit Card,Female,4,4,Laptop & Accessory,5,Single
55126,0,1,Mobile Phone,1,26,Credit Card,Male,4,4,Mobile Phone,1,Married
55127,1,21,Mobile Phone,1,14,Credit Card,Female,3,5,Fashion,5,Married
55128,0,14,Phone,1,8,Debit Card,Male,3,4,Mobile Phone,4,Married
55129,0,10,Computer,3,14,E wallet,Female,3,2,Laptop & Accessory,5,Married
55130,0,22,Mobile Phone,1,11,Debit Card,Male,3,4,Fashion,1,Single
55131,0,1,Mobile Phone,3,18,Credit Card,Female,4,2,Mobile Phone,1,Married
55132,0,25,Mobile Phone,1,18,Cash on Delivery,Female,3,5,Grocery,4,Single
55133,0,1,Computer,1,8,Debit Card,Female,4,4,Mobile Phone,1,Single
55134,0,9,Mobile Phone,1,8,Credit Card,Female,3,5,Laptop & Accessory,1,Married
55135,0,1,Computer,3,9,Debit Card,Male,3,6,Laptop & Accessory,1,Single
55136,1,19,Mobile Phone,3,20,E wallet,Male,3,2,Grocery,3,Single
55137,0,30,Mobile Phone,1,30,Debit Card,Male,4,4,Grocery,4,Married
55138,0,8,Computer,1,33,COD,Female,4,5,Mobile Phone,3,Married
55139,0,14,Mobile Phone,1,9,Credit Card,Female,3,2,Laptop & Accessory,3,Married
55140,0,8,Mobile Phone,1,36,Credit Card,Male,3,4,Laptop & Accessory,3,Married
55141,1,1,Computer,3,9,Debit Card,Female,3,5,Mobile Phone,1,Single
55142,1,1,Computer,3,25,E wallet,Female,4,4,Laptop & Accessory,3,Married
55143,0,12,Computer,1,14,Debit Card,Male,3,2,Mobile Phone,3,Married
55144,0,8,Mobile Phone,1,9,COD,Female,4,4,Laptop & Accessory,1,Single
55145,0,2,Mobile Phone,3,33,Debit Card,Male,3,5,Laptop & Accessory,5,Married
55146,1,1,Mobile Phone,1,29,Credit Card,Male,4,4,Laptop & Accessory,3,Married
55147,0,13,Mobile Phone,3,28,Debit Card,Male,3,5,Laptop & Accessory,1,Married
55148,0,25,Computer,3,9,E wallet,Male,3,4,Fashion,4,Married
55149,0,15,Computer,1,29,Debit Card,Female,4,4,Laptop & Accessory,1,Married
55150,0,11,Mobile Phone,1,11,Debit Card,Male,3,4,Mobile Phone,3,Married
55151,0,7,Computer,3,12,Debit Card,Male,4,4,Laptop & Accessory,1,Married
55152,0,6,Mobile Phone,3,9,E wallet,Male,3,4,Laptop & Accessory,4,Married
55153,0,13,Computer,1,32,Debit Card,Male,4,4,Fashion,3,Married
55154,0,1,Mobile Phone,3,25,Debit Card,Male,4,2,Laptop & Accessory,3,Married
55155,0,26,Computer,1,35,Credit Card,Female,3,2,Grocery,3,Married
55156,0,17,Mobile Phone,1,13,Credit Card,Female,4,5,Laptop & Accessory,3,Single
55157,0,1,Mobile Phone,3,17,E wallet,Female,4,5,Laptop & Accessory,1,Married
55158,1,1,Phone,1,24,Debit Card,Female,3,4,Mobile Phone,3,Single
55159,0,1,Mobile Phone,1,9,Credit Card,Male,3,5,Mobile Phone,1,Single
55160,0,16,Mobile Phone,2,17,UPI,Female,3,4,Grocery,5,Married
55161,0,26,Mobile Phone,1,15,UPI,Female,3,4,Mobile Phone,5,Married
55162,0,11,Mobile Phone,1,18,Credit Card,Female,4,4,Mobile Phone,3,Single
55163,0,9,Computer,1,25,Debit Card,Male,3,4,Fashion,1,Single
55164,0,1,Mobile Phone,1,8,COD,Male,3,4,Mobile Phone,1,Married
55165,0,1,Mobile Phone,1,14,UPI,Male,4,2,Mobile Phone,5,Single
55166,0,3,Mobile Phone,2,24,UPI,Male,3,5,Fashion,5,Single
55167,1,13,Computer,1,35,Debit Card,Male,4,5,Laptop & Accessory,5,Single
55168,1,1,Computer,1,21,UPI,Female,3,4,Fashion,1,Single
55169,0,28,Mobile Phone,1,8,Credit Card,Female,3,4,Grocery,1,Single
55170,0,31,Mobile Phone,1,8,Credit Card,Female,4,4,Others,5,Married
55171,0,29,Mobile Phone,1,8,Credit Card,Male,3,2,Grocery,1,Married
55172,0,10,Mobile Phone,3,10,E wallet,Female,4,4,Laptop & Accessory,4,Single
55173,1,1,Computer,3,8,Debit Card,Female,3,6,Mobile Phone,3,Single
55174,0,4,Mobile Phone,3,14,E wallet,Female,4,4,Laptop & Accessory,5,Married
55175,0,5,Mobile Phone,1,15,Debit Card,Female,4,4,Grocery,4,Single
55176,0,8,Computer,1,8,UPI,Male,4,4,Mobile Phone,5,Married
55177,1,1,Phone,1,15,Debit Card,Female,3,5,Mobile Phone,4,Single
55178,0,1,Phone,1,18,Debit Card,Male,4,4,Mobile Phone,5,Married
55179,0,10,Mobile Phone,1,11,Debit Card,Male,3,5,Laptop & Accessory,1,Single
55180,0,10,Mobile Phone,3,23,E wallet,Female,4,5,Laptop & Accessory,5,Married
55181,0,21,Mobile Phone,1,8,COD,Male,4,4,Mobile Phone,1,Married
55182,1,1,Mobile Phone,3,16,Debit Card,Male,4,5,Mobile Phone,5,Married
55183,0,11,Computer,1,12,COD,Male,3,2,Mobile Phone,3,Single
55184,0,30,Phone,1,8,Debit Card,Female,3,4,Mobile Phone,5,Married
55185,0,21,Mobile Phone,1,9,Credit Card,Female,3,4,Grocery,3,Married
55186,0,1,Mobile Phone,3,11,Credit Card,Female,3,4,Laptop & Accessory,3,Married
55187,0,6,Mobile Phone,3,14,E wallet,Male,4,4,Laptop & Accessory,1,Married
55188,0,8,Mobile Phone,1,8,Debit Card,Female,3,5,Mobile Phone,4,Married
55189,0,15,Phone,1,12,Credit Card,Male,3,2,Mobile Phone,3,Married
55190,0,14,Computer,1,16,UPI,Male,3,4,Laptop & Accessory,3,Married
55191,0,5,Mobile Phone,3,15,Debit Card,Male,3,4,Fashion,1,Married
55192,1,10,Mobile Phone,3,16,E wallet,Male,3,4,Fashion,1,Married
55193,1,3,Computer,1,9,Debit Card,Female,3,5,Mobile Phone,5,Single
55194,1,1,Computer,1,8,Debit Card,Female,4,2,Fashion,4,Single
55195,0,19,Mobile Phone,1,27,Credit Card,Male,4,6,Fashion,5,Married
55196,0,5,Phone,2,15,Credit Card,Female,4,2,Mobile Phone,4,Single
55197,1,1,Computer,1,9,Debit Card,Male,4,4,Mobile Phone,1,Married
55198,0,19,Mobile Phone,1,36,Cash on Delivery,Male,3,4,Fashion,1,Married
55199,0,22,Mobile Phone,3,14,E wallet,Male,4,4,Laptop & Accessory,5,Married
55200,1,1,Mobile Phone,2,16,COD,Female,3,4,Mobile Phone,3,Married
55201,0,14,Computer,1,15,Credit Card,Male,3,5,Fashion,4,Married
55202,0,2,Mobile Phone,3,12,Credit Card,Male,3,4,Laptop & Accessory,5,Single
55203,0,18,Computer,1,12,Debit Card,Male,3,5,Mobile Phone,3,Single
55204,0,27,Mobile Phone,1,9,Credit Card,Male,3,2,Grocery,4,Single
55205,0,23,Mobile Phone,1,12,COD,Male,4,4,Laptop & Accessory,3,Married
55206,0,14,Phone,1,9,Credit Card,Male,4,4,Mobile Phone,3,Married
55207,0,18,Mobile Phone,1,27,Debit Card,Male,3,4,Mobile Phone,4,Single
55208,0,7,Computer,3,14,Credit Card,Male,3,4,Laptop & Accessory,5,Married
55209,0,8,Mobile Phone,3,10,UPI,Male,3,6,Laptop & Accessory,5,Single
55210,0,4,Mobile Phone,3,23,Debit Card,Male,4,4,Laptop & Accessory,3,Married
55211,0,16,Computer,1,16,Credit Card,Female,4,4,Mobile Phone,1,Single
55212,0,18,Computer,3,8,E wallet,Female,4,4,Laptop & Accessory,3,Married
55213,0,4,Computer,1,14,COD,Male,4,4,Mobile Phone,3,Married
55214,0,31,Mobile Phone,1,8,Debit Card,Male,4,2,Laptop & Accessory,3,Married
55215,0,23,Mobile Phone,1,14,Debit Card,Male,3,4,Fashion,4,Married
55216,0,8,Computer,1,22,Credit Card,Male,4,4,Grocery,5,Married
55217,1,1,Computer,3,8,COD,Male,4,4,Mobile Phone,3,Married
55218,1,1,Computer,3,20,COD,Female,3,4,Laptop & Accessory,4,Single
55219,1,1,Mobile Phone,3,31,Credit Card,Female,3,5,Laptop & Accessory,4,Single
55220,0,9,Phone,3,14,Debit Card,Male,4,4,Mobile Phone,3,Married
55221,1,1,Computer,1,16,Credit Card,Male,3,4,Mobile Phone,5,Single
55222,0,1,Computer,3,20,Debit Card,Female,4,4,Mobile Phone,4,Married
55223,0,18,Computer,1,9,Credit Card,Male,3,4,Fashion,3,Single
55224,0,3,Mobile Phone,3,26,Debit Card,Male,4,5,Laptop & Accessory,3,Married
55225,0,4,Phone,2,8,Debit Card,Male,3,4,Mobile Phone,3,Married
55226,0,29,Mobile Phone,1,11,Debit Card,Male,2,4,Laptop & Accessory,3,Married
55227,0,7,Mobile Phone,1,11,Credit Card,Female,3,5,Mobile Phone,4,Married
55228,0,21,Mobile Phone,3,21,Credit Card,Female,4,4,Laptop & Accessory,3,Married
55229,1,1,Computer,1,9,Credit Card,Male,3,5,Mobile Phone,5,Single
55230,0,2,Phone,1,8,Debit Card,Male,4,5,Mobile Phone,3,Married
55231,0,2,Computer,3,14,Debit Card,Male,3,4,Laptop & Accessory,5,Single
55232,0,23,Mobile Phone,1,10,Credit Card,Female,3,5,Laptop & Accessory,5,Married
55233,0,3,Computer,1,9,Debit Card,Female,4,4,Mobile Phone,4,Married
55234,0,2,Mobile Phone,1,36,Debit Card,Male,4,6,Laptop & Accessory,4,Married
55235,0,7,Mobile Phone,1,15,Debit Card,Male,4,4,Laptop & Accessory,3,Single
55236,0,6,Mobile Phone,1,17,Credit Card,Male,4,4,Fashion,1,Single
55237,0,28,Computer,1,18,Credit Card,Female,3,4,Grocery,1,Married
55238,1,1,Phone,1,8,COD,Male,4,5,Mobile Phone,5,Single
55239,0,18,Mobile Phone,1,35,Debit Card,Male,3,4,Grocery,5,Married
55240,0,13,Mobile Phone,1,13,Debit Card,Female,3,4,Fashion,4,Single
55241,0,20,Mobile Phone,3,10,Debit Card,Female,3,4,Grocery,4,Married
55242,0,9,Mobile Phone,1,23,Debit Card,Female,4,5,Fashion,4,Single
55243,0,1,Phone,1,27,Debit Card,Male,4,4,Laptop & Accessory,3,Single
55244,1,4,Phone,1,16,Debit Card,Male,3,4,Mobile Phone,5,Single
55245,0,8,Mobile Phone,3,8,Cash on Delivery,Male,4,5,Fashion,3,Married
55246,1,1,Computer,1,10,Debit Card,Female,3,4,Mobile Phone,3,Single
55247,0,24,Computer,1,29,Credit Card,Male,3,6,Grocery,1,Single
55248,0,8,Phone,3,14,COD,Male,3,4,Mobile Phone,3,Married
55249,0,16,Mobile Phone,1,9,Credit Card,Male,4,5,Mobile Phone,4,Married
55250,0,11,Mobile Phone,1,20,Credit Card,Male,3,4,Laptop & Accessory,1,Married
55251,0,3,Mobile Phone,1,15,UPI,Female,3,6,Laptop & Accessory,5,Married
55252,0,7,Mobile Phone,1,32,Debit Card,Male,3,5,Laptop & Accessory,4,Single
55253,0,19,Phone,1,35,COD,Male,4,4,Mobile Phone,1,Married
55254,0,16,Computer,1,9,Debit Card,Male,3,4,Fashion,1,Married
55255,0,14,Mobile Phone,3,16,Credit Card,Male,3,4,Laptop & Accessory,5,Married
55256,0,7,Mobile Phone,1,35,Debit Card,Male,4,4,Laptop & Accessory,3,Married
55257,0,14,Mobile Phone,2,13,Credit Card,Male,3,4,Grocery,1,Single
55258,0,1,Phone,1,28,COD,Male,3,5,Mobile Phone,5,Married
55259,0,14,Computer,1,15,Debit Card,Male,4,4,Laptop & Accessory,1,Married
55260,0,19,Mobile Phone,1,8,Cash on Delivery,Male,4,4,Fashion,4,Married
55261,0,9,Phone,3,35,Debit Card,Female,4,5,Mobile Phone,3,Married
55262,0,6,Mobile Phone,1,12,Debit Card,Female,4,5,Laptop & Accessory,4,Married
55263,0,10,Mobile Phone,3,9,Debit Card,Male,4,4,Mobile Phone,1,Single
55264,0,22,Mobile Phone,3,23,Debit Card,Female,4,4,Laptop & Accessory,3,Married
55265,0,3,Mobile Phone,1,16,Debit Card,Male,4,2,Mobile Phone,3,Married
55266,0,7,Mobile Phone,3,15,Debit Card,Male,3,4,Laptop & Accessory,5,Married
55267,1,1,Mobile Phone,3,8,Debit Card,Male,4,5,Laptop & Accessory,5,Married
55268,0,12,Computer,2,17,UPI,Male,4,4,Laptop & Accessory,3,Married
55269,0,9,Phone,1,8,Credit Card,Male,4,5,Mobile Phone,5,Single
55270,0,8,Mobile Phone,3,36,Cash on Delivery,Male,3,4,Fashion,4,Married
55271,1,1,Phone,1,9,Debit Card,Female,4,4,Mobile Phone,5,Married
55272,1,17,Mobile Phone,1,9,Cash on Delivery,Female,4,5,Fashion,1,Married
55273,1,2,Mobile Phone,1,9,Credit Card,Male,3,4,Laptop & Accessory,4,Married
55274,0,6,Computer,1,8,COD,Male,4,4,Laptop & Accessory,5,Married
55275,0,22,Phone,1,22,UPI,Female,4,4,Mobile Phone,5,Married
55276,0,8,Mobile Phone,1,14,Credit Card,Male,3,4,Mobile Phone,1,Single
55277,0,29,Mobile Phone,3,33,E wallet,Male,3,5,Others,1,Married
55278,0,8,Mobile Phone,1,8,Debit Card,Male,3,4,Laptop & Accessory,1,Married
55279,0,1,Phone,1,10,Debit Card,Female,3,4,Mobile Phone,1,Married
55280,0,12,Mobile Phone,3,21,Debit Card,Male,4,4,Laptop & Accessory,4,Married
55281,0,12,Mobile Phone,3,23,Debit Card,Female,3,4,Laptop & Accessory,4,Single
55282,0,10,Mobile Phone,3,8,Debit Card,Female,4,4,Laptop & Accessory,3,Single
55283,0,3,Mobile Phone,1,10,Credit Card,Male,3,4,Mobile Phone,5,Single
55284,0,9,Mobile Phone,1,17,Credit Card,Female,3,4,Laptop & Accessory,3,Single
55285,0,13,Mobile Phone,3,13,Credit Card,Male,3,2,Fashion,3,Married
55286,0,3,Computer,1,9,Debit Card,Male,3,4,Laptop & Accessory,1,Married
55287,0,24,Mobile Phone,3,16,E wallet,Male,3,4,Others,3,Married
55288,0,1,Phone,1,17,COD,Male,3,2,Mobile Phone,3,Married
55289,0,10,Computer,1,13,Debit Card,Male,4,2,Laptop & Accessory,5,Married
55290,0,16,Mobile Phone,1,16,UPI,Male,4,5,Others,1,Single
55291,0,9,Mobile Phone,1,35,Debit Card,Male,3,2,Laptop & Accessory,3,Married
55292,0,8,Computer,1,17,COD,Male,4,5,Laptop & Accessory,3,Married
